app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_original,steam_deck,real,tags
1288610,Wildcat Gun Machine,2022-05-04,TRUE,FALSE,FALSE,Mixed,66,53,14.99,TRUE,0,"['Bullet Hell', 'Action', 'Twin Stick Shooter', 'Difficult', '2D', 'Singleplayer', 'Dungeon Crawler', 'Arcade', 'Isometric', 'Cartoony', 'Sci-fi', 'Demons', 'Robots', 'Shooter', 'Top-Down Shooter', 'Cats', 'Female Protagonist', 'Character Customization', ""Shoot 'Em Up"", 'Colorful']"
338000,Echoes+,2015-01-15,TRUE,TRUE,FALSE,Very Positive,92,858,0.0,TRUE,0,"['Free to Play', 'Action', 'Indie', 'Bullet Hell', ""Shoot 'Em Up"", 'Arcade', 'Space', 'Retro', 'Singleplayer', 'Shooter', 'Twin Stick Shooter', 'Great Soundtrack', '2D']"
496540,Zone of Lacryma,2018-07-23,TRUE,FALSE,FALSE,Positive,80,25,8.99,TRUE,0,"[""Shoot 'Em Up"", 'Pixel Graphics', 'Female Protagonist', 'Story Rich', 'Dystopian', 'Bullet Hell', 'Shooter', 'Singleplayer', 'Arcade', 'Futuristic', 'Post-apocalyptic', 'Sci-fi', 'Space', 'Character Customization', '2D', 'Action', 'Indie', 'Retro', 'Early Access', 'Top-Down']"
575450,Graceful Explosion Machine,2017-08-08,TRUE,FALSE,FALSE,Mostly Positive,79,34,12.99,TRUE,0,"['Action', 'Indie', ""Shoot 'Em Up"", 'Arcade', 'Colorful', '2D', 'Shooter', 'Space', 'Cute', 'Bullet Hell', 'Controller', 'Top-Down Shooter', 'Arena Shooter', 'Great Soundtrack', 'Sci-fi', 'Minimalist', 'Futuristic', 'Singleplayer']"
1699500,Move Dodge and Kill,2022-01-27,TRUE,FALSE,TRUE,Positive,100,10,6.99,TRUE,0,"['Action Roguelike', 'Top-Down Shooter', 'Dungeon Crawler', 'Action', 'Bullet Hell', 'Arcade', 'Roguelite', ""Shoot 'Em Up"", 'Twin Stick Shooter', 'Shooter', '2D', 'Colorful', 'Roguelike', 'Pixel Graphics', 'Top-Down', '1980s', ""1990's"", 'Space', 'Futuristic', 'Retro']"
217120,Waves 2: Notorious,2015-12-16,TRUE,FALSE,TRUE,Very Positive,91,245,0.0,TRUE,0,"['Early Access', 'Action Roguelike', 'Arena Shooter', 'Bullet Hell', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Twin Stick Shooter', 'Shooter', 'Arcade', 'Top-Down', 'Cyberpunk', 'Bullet Time', 'Procedural Generation', 'Action', 'Colorful', 'Abstract', 'Score Attack', 'Psychedelic', 'Hacking', 'Multiplayer']"
1102260,RANK RUNNER,2019-08-02,TRUE,FALSE,FALSE,Mostly Positive,70,10,0.99,TRUE,0,"['Bullet Hell', 'Runner', ""Shoot 'Em Up"", 'Casual', 'Competitive', 'Difficult', 'Arcade', 'Experimental', '2D', 'Cyberpunk', 'Action', 'Abstract', 'Minimalist', 'Score Attack', 'Retro', 'Singleplayer', 'Addictive', 'Fast-Paced', 'Great Soundtrack', 'Indie']"
1423060,wonShot,2020-12-02,TRUE,FALSE,FALSE,Positive,89,19,0.99,TRUE,0,"[""Shoot 'Em Up"", 'Top-Down Shooter', 'Bullet Hell', 'Tower Defense', 'Puzzle', 'Shooter', 'Arcade', 'Female Protagonist', 'Top-Down', 'Voxel', 'Dark Comedy', 'Dark Humor', 'Relaxing', 'Funny', 'Bullet Time', 'Choices Matter', 'Linear', 'Multiple Endings', 'Procedural Generation', 'Action']"
1682840,Evorales,2021-08-06,TRUE,FALSE,FALSE,Positive,100,13,5.99,TRUE,1,"['Bullet Hell', 'Action', ""Shoot 'Em Up"", 'Bullet Time', 'Arcade', 'Top-Down', 'Pixel Graphics', 'Steampunk', 'Multiple Endings', 'Local Co-Op', '2D', 'Indie', 'Score Attack', 'Old School', 'Co-op', 'Local Multiplayer', 'Multiplayer']"
370190,Ruzh Delta Z,2015-05-11,TRUE,FALSE,FALSE,Mixed,61,507,0.0,TRUE,1,"['Action', 'Indie', 'Casual', ""Shoot 'Em Up"", 'Bullet Hell']"
972280,Deep Space Shooter,2018-11-15,TRUE,FALSE,FALSE,Mostly Positive,72,18,1.99,TRUE,0,"['Action', 'Indie', 'Space', 'Bullet Hell', 'Space Sim', 'Retro', 'Arcade', 'Shooter', ""Shoot 'Em Up"", '2D', 'Pixel Graphics', '1980s', 'Atmospheric', 'Score Attack', 'Singleplayer']"
1571330,Battle Royale Craft,2021-03-23,TRUE,FALSE,FALSE,Mostly Positive,72,11,1.99,TRUE,0,"['Action', 'Adventure', 'Casual', 'Sports', 'Battle Royale', ""Beat 'em up"", 'Shooter', 'Arena Shooter', 'Bullet Hell', 'FPS', 'Hero Shooter', ""Shoot 'Em Up"", 'Third-Person Shooter', 'Colorful', 'First-Person', 'Pixel Graphics', 'Third Person', 'Atmospheric', 'Crafting', 'Post-apocalyptic']"
2058370,Jack Big Chin: Alien Invasion,2022-09-29,TRUE,FALSE,FALSE,Positive,100,11,2.99,TRUE,0,"['Aliens', 'Top-Down Shooter', 'Bullet Hell', ""Shoot 'Em Up"", ""1990's"", 'Difficult', 'Action', 'Adventure', 'Shooter', '3D Platformer', 'Arcade', 'Action-Adventure', 'Hero Shooter', 'Twin Stick Shooter', 'Top-Down', 'Funny', 'Sci-fi', 'Singleplayer', 'Combat', '3D']"
2170760,Saturn Quest: R. U. N. E. 3000,2022-10-28,TRUE,FALSE,FALSE,Mixed,69,13,5.99,TRUE,0,"['Action', 'Adventure', 'Action-Adventure', 'Action RTS', 'Bullet Hell', 'Emotional', 'Atmospheric', 'Top-Down', ""Shoot 'Em Up"", 'Aliens', 'RTS', 'Sci-fi', 'Space', 'Superhero', 'Surreal', 'Romance', 'Pixel Graphics', 'Retro', '2D', 'Singleplayer']"
337650,Soft Body,2016-05-17,TRUE,FALSE,FALSE,Positive,89,29,4.99,TRUE,0,"['Action', 'Indie', 'Puzzle', 'Abstract', ""Shoot 'Em Up"", 'Twin Stick Shooter', 'Great Soundtrack', 'Difficult', 'Top-Down Shooter', 'Bullet Hell']"
1492210,Starlight: Eye of the Storm,2021-10-29,TRUE,FALSE,FALSE,Positive,92,14,9.99,TRUE,1,"['Bullet Hell', 'Top-Down Shooter', ""Shoot 'Em Up"", 'Shooter', 'Arcade', 'Top-Down', 'Action', 'Space', 'Sci-fi', 'Retro', '2D', '3D', 'Fantasy', 'Choices Matter', 'Combat', 'Gun Customization', 'Linear', 'Score Attack', 'Indie', '2D Fighter']"
616030,Eventide Night,2017-05-04,TRUE,FALSE,FALSE,Positive,93,16,0.99,TRUE,,"['Female Protagonist', 'Pixel Graphics', 'Anime', 'Cute', 'Singleplayer', 'Indie', 'Action', 'Casual', 'RPG', 'Bullet Hell', ""Shoot 'Em Up"", 'Great Soundtrack']"
703530,Grav Blazer Squared,2017-09-08,TRUE,FALSE,FALSE,Mixed,44,34,4.99,TRUE,0,"['Bullet Hell', ""Shoot 'Em Up"", 'Shooter', 'Arcade', '2D', 'Procedural Generation', 'Action', 'Casual', 'Colorful', 'Sci-fi', 'Space', '1980s', 'Aliens', 'Retro', 'Singleplayer', 'Fast-Paced', 'Indie', 'Top-Down Shooter', 'Adventure']"
1702980,AGRYOS: Recovering Eden,2022-02-11,TRUE,FALSE,FALSE,Very Positive,92,71,0.0,TRUE,0,"['Arena Shooter', 'Bullet Hell', 'Third-Person Shooter', 'Sci-fi', 'Female Protagonist', ""Shoot 'Em Up"", 'PvE', 'Shooter', 'Action', 'Third Person', '3D', 'Narration', 'Family Friendly', 'Artificial Intelligence', 'Atmospheric', 'Robots', 'Futuristic', 'Combat', 'Singleplayer', 'Fighting']"
843740,HellStar Squadron,2018-05-07,TRUE,FALSE,FALSE,Positive,85,21,1.99,TRUE,1,"['Action', 'Indie', ""Shoot 'Em Up"", 'Pixel Graphics', 'Retro', 'Bullet Hell', 'Singleplayer', '2D']"
1597170,Endless Furry Killer Infinity,2021-05-18,TRUE,FALSE,FALSE,Positive,86,15,1.99,TRUE,0,"['Action', 'Top-Down Shooter', 'Casual', 'Cartoon', '2D', ""Shoot 'Em Up"", 'Anime', 'Adventure', 'Arcade', 'Action-Adventure', '2D Fighter', 'Shooter', 'Battle Royale', 'Arena Shooter', 'Bullet Hell', 'Hack and Slash', 'Hero Shooter', 'Cartoony', 'Cute', 'Hand-drawn']"
1188970,Ether Loop,2020-01-21,TRUE,FALSE,FALSE,Mixed,69,260,11.99,TRUE,0,"['Action', 'Indie', 'Adventure', 'Roguelite', 'Bullet Hell', 'Pixel Graphics', 'Dungeon Crawler', 'Great Soundtrack', 'Perma Death', 'Top-Down Shooter', 'Twin Stick Shooter', ""Shoot 'Em Up"", 'Fast-Paced', '2D', 'Singleplayer', 'Loot', 'Roguelike', 'Difficult', 'Colorful', 'Action-Adventure']"
810000,Manaya,2018-05-25,TRUE,TRUE,TRUE,Positive,92,13,2.99,TRUE,0,"['Bullet Hell', 'Action', 'Indie', 'Adventure', 'Roguelite', '2D', 'Singleplayer', ""Shoot 'Em Up"", 'Replay Value', 'Dungeon Crawler', 'Perma Death', 'RPG', 'Roguelike']"
1534290,Space Mages: Dimension 33,2021-03-19,TRUE,FALSE,FALSE,Positive,86,15,1.99,TRUE,0,"['Magic', ""Shoot 'Em Up"", 'Bullet Hell', 'Space', 'Difficult', 'Shooter', 'Side Scroller', 'Cats', 'Perma Death', 'God Game', 'Arcade', 'Sci-fi', 'Pixel Graphics', '2D', 'Cute', 'Funny', 'Singleplayer', 'Linear', 'Action', 'Fantasy']"
1898320,RIFT,2022-07-10,TRUE,FALSE,FALSE,Mixed,53,13,0.0,TRUE,,"['Early Access', 'Action', 'Arcade', 'Shooter', 'Bullet Hell', 'Hack and Slash', ""Shoot 'Em Up"", 'Third-Person Shooter', 'Stealth', 'Sci-fi', 'Cyberpunk', '3D', 'Anime', 'Cinematic', 'First-Person', 'Stylized', 'Atmospheric', 'Futuristic', 'Time Manipulation', 'Tactical']"
956560,StarCrossed,2020-02-11,TRUE,TRUE,TRUE,Positive,90,20,9.99,TRUE,1,"['Female Protagonist', 'Action', 'Cute', 'Indie', 'Local Co-Op', 'Arcade', 'LGBTQ+', 'Colorful', 'Co-op', 'Bullet Hell', 'Anime', 'Multiplayer', 'Great Soundtrack', 'Retro', 'Visual Novel', 'Singleplayer', ""Shoot 'Em Up"", '2D']"
1036490,Space Smash,2019-03-07,TRUE,FALSE,TRUE,Positive,97,45,0.99,TRUE,0,"['Score Attack', 'Arena Shooter', 'Top-Down Shooter', 'Twin Stick Shooter', 'Bullet Hell', 'Shooter', 'Singleplayer', ""Shoot 'Em Up"", 'Difficult', 'Arcade', '2D', 'Controller', 'Casual', 'Action', 'Pixel Graphics', 'Minimalist', 'Space', ""1990's"", 'Old School', 'Survival']"
460910,A-Gents,2016-04-20,TRUE,TRUE,TRUE,Positive,80,25,2.99,TRUE,0,"['Action', 'Indie', 'Pixel Graphics', 'Military', 'Retro', 'Twin Stick Shooter', 'Bullet Hell', ""Shoot 'Em Up"", 'Shooter', 'Local Co-Op']"
642600,Burst Fighter,2017-09-16,TRUE,FALSE,FALSE,Positive,100,14,4.99,TRUE,1,"['Indie', 'Action', ""Shoot 'Em Up"", 'Bullet Hell']"
639650,1982,2017-06-28,TRUE,FALSE,FALSE,Very Positive,93,754,0.0,TRUE,1,"['Free to Play', 'Retro', 'Arcade', 'Action', 'Pixel Graphics', 'Indie', 'Casual', 'Shooter', '1980s', '2D', 'Bullet Hell', 'Sci-fi', ""Shoot 'Em Up"", 'Singleplayer', 'Difficult']"
1283580,Minimalist Space War,2020-04-21,TRUE,FALSE,FALSE,Positive,100,21,0.99,TRUE,0,"[""Shoot 'Em Up"", 'Minimalist', 'Bullet Hell', 'Arcade', ""1990's"", 'Action', '1980s', 'Difficult', 'Indie', 'Classic', 'Adventure', 'Casual', '2D', 'Retro']"
793630,GROOD,2018-03-30,TRUE,TRUE,FALSE,Positive,82,29,4.99,TRUE,1,"['Action', 'Indie', ""Shoot 'Em Up"", 'Difficult', 'Bullet Hell', 'Arcade']"
1574750,Super Retro Fighter,2021-04-11,TRUE,FALSE,FALSE,Mostly Positive,75,52,11.99,TRUE,1,"['Early Access', 'Local Co-Op', ""Shoot 'Em Up"", 'Singleplayer', 'Old School', 'Bullet Hell', 'Surreal', 'Top-Down Shooter', 'Choose Your Own Adventure', 'Linear', 'Local Multiplayer', '2D', 'Sci-fi', 'Retro', 'Action', 'Combat', 'Co-op', 'Arcade', 'Multiplayer', 'Shooter']"
363940,Solar Shifter EX,2015-09-11,TRUE,TRUE,TRUE,Mostly Negative,37,32,4.99,TRUE,0,"['Action', 'Indie', ""Shoot 'Em Up"", 'Bullet Hell']"
1423720,Antiprism,2021-06-21,TRUE,FALSE,FALSE,Positive,80,15,17.99,TRUE,0,"['VR', 'Action', 'Space', 'Shooter', 'Bullet Hell', ""Shoot 'Em Up"", 'Pirates', 'PvE', 'Sci-fi', 'Arcade', 'Retro', 'Singleplayer', 'Gun Customization', 'Combat', 'Adventure', 'Flight', '3D', 'Third Person', 'Aliens', 'Colorful']"
1985240,Putinist Slayer,2022-08-12,TRUE,FALSE,FALSE,Positive,100,38,9.99,TRUE,0,"[""Shoot 'Em Up"", 'Side Scroller', 'Bullet Hell', 'Memes', 'Procedural Generation', 'Satire', 'Comedy', 'Psychedelic', 'Politics', 'Shooter', '2D', 'Funny', 'Surreal', 'Hero Shooter', 'Arcade', 'Action', 'Singleplayer', 'Space', 'Top-Down', 'Early Access']"
316180,A City Sleeps™,2014-10-16,TRUE,TRUE,FALSE,Mixed,59,32,9.99,TRUE,1,"['Indie', 'Action', 'Bullet Hell', ""Shoot 'Em Up"", 'Rhythm', 'Female Protagonist']"
472830,Ke-Tsu-No-Ana,2016-05-25,TRUE,FALSE,FALSE,Mixed,50,12,5.99,TRUE,1,"['Action', 'Indie', ""Shoot 'Em Up"", 'Bullet Hell', 'Isometric']"
1067560,AIR Battlefront,2019-05-06,TRUE,FALSE,TRUE,Negative,18,16,6.99,TRUE,0,"['Simulation', 'Action', 'Indie', 'Sports', 'Flight', 'World War II', 'War', 'Arcade', 'Shooter', 'Third Person', 'First-Person', 'Third-Person Shooter', 'Atmospheric', 'Realistic', 'Jet', 'Bullet Hell', 'Score Attack', ""Shoot 'Em Up"", 'World War I']"
356790,Galacide,2015-07-28,TRUE,FALSE,TRUE,Positive,81,32,9.99,TRUE,0,"['Action', 'Indie', ""Shoot 'Em Up"", 'Space', 'Shooter', 'Local Co-Op', 'Puzzle', '4 Player Local', 'Sci-fi', 'Bullet Hell', 'Local Multiplayer', 'Difficult', 'Multiplayer', 'Co-op', 'Casual', 'Singleplayer', 'Aliens', 'Real-Time', '2.5D', 'Family Friendly']"
1195530,The Tawashi,2020-01-21,TRUE,FALSE,FALSE,Positive,100,15,9.99,TRUE,1,"['Action', 'Indie', ""Shoot 'Em Up"", 'Pixel Graphics', 'Bullet Hell', 'Anime']"
1468240,Carebotz,2021-05-06,TRUE,FALSE,FALSE,Mixed,68,25,1.99,TRUE,0,"[""Shoot 'Em Up"", 'Metroidvania', 'Atmospheric', 'Exploration', 'Bullet Hell', 'Arena Shooter', 'Flight', 'Shooter', 'Arcade', 'Action RPG', '2.5D', 'Underground', 'Action', 'Colorful', 'Minimalist', 'Stylized', 'Sci-fi', 'Space', 'Physics', 'Adventure']"
1862530,Space Dragons,2022-02-25,TRUE,FALSE,FALSE,Positive,83,24,6.99,TRUE,1,"['Early Access', 'Action', ""Shoot 'Em Up"", 'Bullet Hell', 'Pixel Graphics', 'Arcade', 'Shooter', 'Side Scroller', 'Aliens', '2D', 'Anime', 'Sci-fi', ""1990's"", 'Space', 'Futuristic', 'War', 'Military', 'Post-apocalyptic', 'Retro', 'Combat']"
640880,Hyper Sentinel,2018-05-10,TRUE,TRUE,TRUE,Positive,89,28,7.99,TRUE,0,"['Action', 'Indie', 'Arcade', ""Shoot 'Em Up"", 'Retro', 'Bullet Hell', 'Fast-Paced']"
832140,Infernal Radiation,2020-12-28,TRUE,FALSE,FALSE,Positive,87,40,9.99,TRUE,0,"['Co-op', 'Arcade', 'Bullet Hell', 'Souls-like', 'Local Co-Op', 'Singleplayer', '2D', 'Demons', 'Cartoon', ""Shoot 'Em Up"", 'Difficult', 'Indie', 'Action', 'Adventure', 'Survival', 'Atmospheric', 'Horror', 'Crafting', 'Strategy', 'Survival Horror']"
1403280,Struggle Offensive,2020-11-01,TRUE,FALSE,FALSE,Mixed,66,136,1.99,TRUE,0,"['Early Access', 'Action', 'Casual', 'Action-Adventure', 'Arcade', 'Tabletop', 'Shooter', 'FPS', 'Action Roguelike', 'Hero Shooter', 'Bullet Hell', 'Wargame', ""Shoot 'Em Up"", '3D', 'First-Person', 'Pixel Graphics', 'Cute', 'Stylized', 'Military', 'Sniper']"
387240,Steel Rain,2015-12-03,TRUE,FALSE,TRUE,Positive,86,44,9.99,TRUE,0,"['Action', 'Indie', 'Strategy', 'RPG', ""Shoot 'Em Up"", 'Bullet Hell', 'Arcade', 'Online Co-Op', 'Action RPG', 'Survival']"
2174600,Fairyside,2022-11-01,TRUE,TRUE,TRUE,Very Positive,90,64,0.0,TRUE,0,"['Action Roguelike', 'Twin Stick Shooter', 'Bullet Hell', 'Visual Novel', ""Shoot 'Em Up"", 'Dungeon Crawler', 'Top-Down Shooter', 'Roguelite', 'Shooter', 'Roguelike', 'Story Rich', 'RPG', '2D', 'Action', 'Procedural Generation', 'Psychological Horror', 'Casual', 'Anime', 'Fantasy', 'Magic']"
381320,Bezier,2016-03-03,TRUE,FALSE,FALSE,Positive,90,41,9.99,TRUE,0,"['Action', 'Indie', 'Twin Stick Shooter', ""Shoot 'Em Up"", 'Bullet Hell', 'Colorful', 'Great Soundtrack', 'Arcade', 'Shooter', '2D', 'Psychedelic', 'Space', 'Singleplayer', 'Replay Value']"
444220,Asteroid Bounty Hunter,2016-02-24,TRUE,TRUE,TRUE,Mixed,61,223,10.99,TRUE,0,"['Indie', 'Action', 'Casual', 'Adventure', 'RPG', ""Shoot 'Em Up"", 'Space', 'Bullet Hell', 'Shooter', 'Side Scroller']"
1072870,Random War,2019-05-31,TRUE,FALSE,TRUE,Positive,92,13,0.99,TRUE,0,"['Action', 'Indie', 'Casual', 'Isometric', 'Tanks', 'Roguelite', 'Retro', ""Shoot 'Em Up"", 'Top-Down', 'Bullet Hell', 'Arcade']"
1091110,Night of the Scarecrows,2020-03-29,TRUE,FALSE,FALSE,Mostly Positive,70,10,4.99,TRUE,0,"['Action', 'Indie', 'Violent', 'Horror', 'FPS', 'Shooter', 'Early Access', 'Zombies', 'Dark', 'Gore', 'Old School', 'Atmospheric', 'Singleplayer', ""Shoot 'Em Up"", 'Bullet Hell']"
354920,Pester,2015-08-21,TRUE,FALSE,FALSE,Mixed,65,32,0.99,TRUE,1,"['Indie', ""Shoot 'Em Up"", 'Bullet Hell']"
2158510,Freedom Drive,2022-10-28,TRUE,FALSE,FALSE,Positive,100,10,4.99,TRUE,,"['Action Roguelike', 'Bullet Hell', ""Shoot 'Em Up"", 'Top-Down Shooter', 'PvE', '2D', 'Top-Down', 'Tanks', 'Controller', 'Vehicular Combat', 'Action', 'Casual', 'Pixel Graphics', 'Score Attack', 'Destruction', 'Retro', 'Combat', 'Singleplayer', 'Early Access', 'Rock Music']"
644420,Xion,2018-08-29,TRUE,FALSE,FALSE,Mixed,64,51,9.99,TRUE,0,"['Action', 'Indie', 'VR', ""Shoot 'Em Up"", 'Sci-fi', 'Atmospheric', 'Voxel', 'Great Soundtrack', 'Arcade', 'Shooter', 'Adventure', 'Bullet Hell', 'Roguelike']"
1300490,Shooty Skies Overdrive,2020-08-06,TRUE,FALSE,FALSE,Positive,92,13,9.99,TRUE,0,"['Arena Shooter', ""Shoot 'Em Up"", 'Bullet Hell', 'Shooter', 'Arcade', '3D', 'Cute', 'VR', 'Action', 'Family Friendly', 'Cats', '6DOF', 'Retro', '1980s', 'Singleplayer']"
858680,Black Paradox,2019-05-02,TRUE,TRUE,FALSE,Mostly Positive,71,71,14.99,TRUE,0,"['Indie', 'Action', 'Action Roguelike', ""Shoot 'Em Up"", 'Roguelite', 'Pixel Graphics', 'Bullet Hell', 'Co-op', '2D', 'Sci-fi', 'Shooter', 'RPG', 'Adventure', 'Great Soundtrack', 'Roguelike', 'Early Access', 'Local Co-Op', 'Retro']"
941410,Touhou: Dreaming Butterfly | 东方蝶梦志,2018-10-14,TRUE,FALSE,FALSE,Mostly Positive,77,45,14.99,TRUE,1,"['Action', 'Indie', 'Casual', 'Faith', 'Bullet Hell', ""Shoot 'Em Up""]"
1225130,The Adventures of Ten and Till,2020-05-06,TRUE,FALSE,FALSE,Positive,96,33,11.99,TRUE,1,"['Action', ""Shoot 'Em Up"", 'Bullet Hell', 'Pixel Graphics', 'Arcade', '2D', 'Great Soundtrack', 'Anime']"
416380,The Hurricane of the Varstray -Collateral hazard-,2015-12-21,TRUE,FALSE,FALSE,Mostly Positive,74,181,9.99,TRUE,1,"['Indie', 'Action', ""Shoot 'Em Up"", 'Bullet Hell', 'Anime', 'Female Protagonist', 'Arcade', 'Retro', '2D', 'Sci-fi', 'Space', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Score Attack', 'Fast-Paced', 'Pixel Graphics', 'Top-Down Shooter', 'Survival']"
1571120,Crucible,2021-03-22,TRUE,FALSE,FALSE,Positive,100,14,0.0,TRUE,1,"['Bullet Hell', 'Action', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Shooter', 'Top-Down', 'Controller', '2D', 'Fantasy', 'Free to Play', 'Score Attack', 'Colorful', 'Singleplayer']"
449450,SPLIT BULLET,2016-10-31,TRUE,FALSE,FALSE,Very Positive,90,50,3.99,TRUE,0,"['Action', 'Indie', 'Casual', 'Minimalist', 'Bullet Hell', 'Arcade', 'Shooter', 'Fast-Paced', ""Shoot 'Em Up"", 'Colorful', 'Destruction', 'Controller', 'Score Attack', 'Abstract', 'Singleplayer', 'Great Soundtrack', '2D', 'Difficult']"
332880,DSY: Don't Shoot Yourself,2015-04-10,TRUE,TRUE,FALSE,Mostly Positive,73,26,4.99,TRUE,0,"['Strategy', 'Indie', 'Action', 'Puzzle', '2D', 'Abstract', 'Bullet Hell', ""Shoot 'Em Up"", 'Arena Shooter', 'Modern', 'Singleplayer', 'Colorful', 'Casual', 'Relaxing']"
425240,Pressure Overdrive,2017-07-25,TRUE,TRUE,TRUE,Mostly Positive,70,118,12.99,TRUE,0,"['Action', 'Indie', ""Shoot 'Em Up"", 'Arcade', 'Twin Stick Shooter', 'Singleplayer', 'Family Friendly', 'Funny', 'Co-op', 'Great Soundtrack', 'Controller', 'Local Co-Op', 'Comedy', 'Replay Value', 'Bullet Hell', 'Procedural Generation', 'Stylized', 'Driving', 'Shooter', 'Character Customization']"
3410,Heavy Weapon Deluxe,2006-08-30,TRUE,FALSE,FALSE,Very Positive,83,251,4.99,TRUE,0,"['Casual', 'Arcade', 'Action', 'Bullet Hell', ""Shoot 'Em Up""]"
849520,Rheum,2018-05-22,TRUE,FALSE,FALSE,Mostly Positive,72,11,2.99,TRUE,1,"['Bullet Hell', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Difficult', 'Shooter', 'Arcade', '2D', 'Horror', 'Controller', 'Action', 'Pixel Graphics', 'Adventure', 'Retro', 'Old School', 'Singleplayer', 'Blood', 'Indie']"
1851570,Umbra Galaxy,2022-02-14,TRUE,FALSE,FALSE,Positive,87,39,0.0,TRUE,0,"['Bullet Hell', ""Shoot 'Em Up"", 'Top-Down Shooter', ""Beat 'em up"", 'PvE', 'Shooter', 'Arcade', '2D', 'Action', 'Top-Down', 'Linear', 'Colorful', 'Sci-fi', 'Space', 'Futuristic', 'Combat', 'Singleplayer', 'Free to Play']"
1246230,Boom Blaster,2020-07-17,TRUE,FALSE,FALSE,Mostly Positive,70,30,3.99,TRUE,0,"['Hero Shooter', 'Side Scroller', '2D Platformer', ""Shoot 'Em Up"", 'Bullet Hell', 'Dungeon Crawler', 'Puzzle', 'Platformer', 'Shooter', 'Arcade', 'Action-Adventure', 'Female Protagonist', '2D', 'Third Person', 'Cyberpunk', 'Transhumanism', 'Linear', 'Action', 'Hand-drawn', 'Cats']"
433600,A Legend of Luca,2016-04-05,TRUE,FALSE,FALSE,Mostly Positive,78,178,9.99,TRUE,0,"['Action', 'Adventure', 'Indie', 'Action Roguelike', 'VR', 'Roguelite', 'FPS', 'Replay Value', 'Great Soundtrack', 'Exploration', 'Shooter', 'Roguelike', 'Bullet Hell', ""Shoot 'Em Up""]"
1037410,Captain Starshot,2019-07-09,TRUE,FALSE,FALSE,Mostly Positive,72,258,0.0,TRUE,0,"['Free to Play', 'Indie', 'Adventure', 'Action', 'Roguelite', 'Singleplayer', 'Space', 'Dungeon Crawler', 'Procedural Generation', 'RPG', 'Sci-fi', ""Shoot 'Em Up"", 'Bullet Hell', 'Difficult', 'Aliens', 'Great Soundtrack', 'Perma Death', 'Funny', 'Early Access', 'Casual']"
1100350,#Funtime,2020-07-16,TRUE,TRUE,TRUE,Mostly Positive,78,14,14.99,TRUE,0,"['Retro', 'Arcade', 'Twin Stick Shooter', 'Fast-Paced', 'Space', 'Controller', 'Singleplayer', 'Action', 'Indie', 'Casual', 'Top-Down Shooter', 'Bullet Hell', 'Colorful', 'Top-Down', 'Difficult', 'Electronic Music', 'Shooter', ""Shoot 'Em Up"", '2D', 'Abstract']"
1209140,Peace Data,2020-01-28,TRUE,FALSE,FALSE,Very Positive,89,187,4.99,TRUE,0,"['Indie', 'Action', 'Adventure', 'Roguelite', 'Top-Down Shooter', 'Bullet Hell', 'Twin Stick Shooter', 'Shooter', 'Pixel Graphics', ""Shoot 'Em Up"", 'Difficult', 'Roguelike', 'Loot', 'Funny', 'Action-Adventure']"
723110,Scrap Galaxy,2017-12-01,TRUE,FALSE,FALSE,Mixed,63,11,7.99,TRUE,0,"['4 Player Local', 'Local Multiplayer', 'Building', 'Sci-fi', ""Shoot 'Em Up"", 'Controller', 'Local Co-Op', 'Top-Down Shooter', 'Casual', 'Vehicular Combat', 'Arcade', 'Space', 'Bullet Hell', 'Shooter', 'Fast-Paced', 'Top-Down', 'Simulation', 'Colorful', 'Action', 'Indie']"
1076020,Viro Move,2021-10-20,TRUE,FALSE,FALSE,Mixed,54,22,24.99,TRUE,0,"['VR', 'Sports', 'Boxing', 'Shooter', 'Realistic', 'Martial Arts', 'On-Rails Shooter', 'Bullet Hell', ""Shoot 'Em Up"", 'Rhythm', 'Arcade', 'Gun Customization', 'Controller', 'Action', 'Casual', 'Colorful', 'Ninja', '6DOF', 'Score Attack', 'Quick-Time Events']"
1435310,Shotgun Witch,2020-10-24,TRUE,FALSE,FALSE,Overwhelmingly Positive,97,848,0.0,TRUE,0,"['Arena Shooter', 'Bullet Hell', 'Top-Down Shooter', ""Shoot 'Em Up"", 'Difficult', 'Shooter', '2D', 'Action-Adventure', 'Cute', 'Action', 'Top-Down', 'Anime', 'Colorful', 'Minimalist', 'Pixel Graphics', 'Score Attack', 'Comedy', 'Adventure', 'Free to Play', 'Singleplayer']"
326120,Horizon Shift,2015-05-29,TRUE,FALSE,FALSE,Positive,88,18,4.99,TRUE,0,"['Action', 'Indie', 'Arcade', ""Shoot 'Em Up"", 'Bullet Hell', 'Shooter']"
